file_path,decay,more_executed,closure,sabre_swap_count
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,612,665,720,669
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,2351,2684,2462,2672
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,1961,1760,1815,2047
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,4254,4376,4420,4513
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,3944,4001,3334,3478
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3706,3584,3540,3939
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,2382,2375,2380,2500
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,1069,1137,1129,1140
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,3171,3878,3770,3198
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1659,1780,1405,1513
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,591,647,554,682
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,2161,2166,2072,2299
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,4025,4299,3987,4261
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3951,3711,3353,3853
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3931,3983,3571,4071
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1475,1668,1454,1787
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1575,1619,1514,1736
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3883,3921,3804,3724
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1859,2189,1708,2204
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,3027,2783,2897,2743
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1957,2083,1960,2268
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,4134,4000,4003,3957
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,4131,4083,3746,4197
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,2597,2506,2462,2663
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3949,3478,3608,3883
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,4043,4264,4074,3889
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,3504,3356,3426,3496
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,2467,2417,2091,2732
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,2445,2520,2347,2545
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,1108,1189,966,1084
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,2378,2573,2590,2528
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,4130,4421,4110,3984
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,1177,1157,1102,1159
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1602,1470,1512,1564
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1548,1523,1334,1478
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_3.json,1657,1444,1665,1440
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,2590,3037,2628,2802
