file_path,depth,swaps_trivial,depth_trivial,swaps_default,depth_default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,500,798,1437,672,1312
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,500,823,1414,713,1452
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,500,683,1215,996,1664
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,500,804,1391,544,1272
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,600,924,1777,786,1567
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_1.json,600,1108,1903,974,1805
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,600,892,1697,1296,2015
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,600,888,1614,831,1752
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_4.json,600,891,1599,1007,1900
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,600,890,1655,792,1625
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_6.json,600,812,1587,772,1652
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,600,1057,1721,941,1898
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,600,864,1628,861,1746
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,600,949,1565,1015,1819
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,700,1018,1782,1124,1945
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_1.json,700,1071,1990,1035,2123
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,700,993,1799,1098,2085
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,700,968,1810,880,1843
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,700,974,1739,749,1817
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,700,1230,2066,1004,2204
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,700,1003,1845,870,1818
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,700,1137,1763,1203,2120
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,700,1361,2036,833,1844
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,700,953,1733,510,1227
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,800,1250,2164,943,2008
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_1.json,800,1112,1975,867,1885
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,800,1241,2233,876,1913
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,800,1060,1962,968,1954
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,800,1162,2112,909,1955
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,800,1152,1943,1146,2588
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,800,983,1889,1008,2053
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,800,1215,2083,879,1973
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_8.json,800,1102,2056,1180,2352
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,800,1178,2130,827,1819
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,900,1182,2234,1115,2454
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,900,1360,2314,843,1973
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_2.json,900,1340,2339,1052,2449
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,900,1349,2302,807,1949
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,900,1301,2337,1131,2392
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_5.json,900,1426,2310,1151,2322
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,900,1120,2148,1181,2581
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,900,1146,2284,1525,2835
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,900,1236,2008,1227,2337
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,900,1238,2393,1341,2384
