file_path,depth,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,700,1230,2066,1004,225,225,1278,326,1532
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,700,1003,1845,870,61,61,846,360,1555
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,700,1137,1763,1203,362,362,1605,250,1433
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,700,1361,2036,833,249,249,1288,353,1629
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,700,953,1733,510,333,333,1362,258,1316
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,800,1250,2164,943,571,571,1932,326,1675
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_1.json,800,1112,1975,867,388,388,1749,246,1421
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,800,1241,2233,876,122,122,1038,378,1691
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,800,1060,1962,968,315,315,1604,407,1776
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,800,1162,2112,909,388,388,1551,265,1462
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,800,1152,1943,1146,226,226,1398,218,1586
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,800,983,1889,1008,550,550,1877,418,1652
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,800,1215,2083,879,371,371,1623,399,1650
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_8.json,800,1102,2056,1180,512,512,1718,185,1523
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,800,1178,2130,827,369,369,1648,131,1114
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,900,1182,2234,1115,422,422,2136,498,2111
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,900,1360,2314,843,209,209,1545,388,1955
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_2.json,900,1340,2339,1052,683,683,2167,466,2001
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,900,1349,2302,807,535,535,1901,372,1990
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,900,1301,2337,1131,43,43,992,359,1881
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_5.json,900,1426,2310,1151,350,350,1740,264,1624
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,900,1120,2148,1181,71,71,1034,229,1592
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,900,1146,2284,1525,473,473,1954,384,1859
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,900,1236,2008,1227,409,409,1881,327,1855
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,900,1238,2393,1341,227,227,1542,473,1952
