file_path,closure,dag_mode
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,1616,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,1422,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,678,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,836,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,690,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_6.json,2420,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_6.json,2194,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_6.json,2458,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,1476,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,1421,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,1421,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_6.json,1969,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_6.json,1834,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_6.json,2045,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_2.json,1565,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_2.json,1690,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_2.json,1463,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_6.json,1017,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_6.json,1098,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_6.json,1044,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,318,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,322,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,317,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_5.json,2443,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_5.json,2329,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_5.json,2444,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_3.json,2317,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_3.json,2342,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_3.json,2308,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,639,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,738,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,672,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_0.json,2230,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_0.json,2471,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_0.json,2171,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,3599,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,4037,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,3820,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_4.json,344,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_4.json,314,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_4.json,317,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,3949,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,3756,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,3647,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,2343,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,2258,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,2317,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,343,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,328,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,329,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_2.json,326,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_2.json,330,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_2.json,349,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_7.json,3385,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_7.json,3291,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_7.json,3428,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_9.json,373,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_9.json,385,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_9.json,403,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,658,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,696,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,643,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,1964,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,1812,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,1765,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_0.json,2031,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_0.json,2088,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_0.json,1899,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_0.json,1596,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_0.json,1501,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_0.json,1420,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_0.json,340,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_0.json,341,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_0.json,329,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_4.json,3166,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_4.json,3271,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_4.json,3238,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_5.json,3565,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_5.json,3648,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_5.json,3431,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_7.json,1628,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_7.json,1837,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_7.json,1698,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,2385,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,2578,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,3041,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,3173,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,3254,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,3492,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,2561,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,2799,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,2924,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,1531,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,1532,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,1447,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,1076,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,1210,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,1153,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,2347,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,2374,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,2409,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,312,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,333,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,322,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,2032,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,2082,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,1947,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,1316,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,1503,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,1423,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,3446,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,3354,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,3427,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,3148,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,3128,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,3192,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3251,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3117,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3134,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,1831,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,1781,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,1813,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,707,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,687,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,676,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,2739,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,2918,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,2586,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1076,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1124,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1076,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,415,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,392,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,337,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,1682,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,1633,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,1446,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,3482,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,3657,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,3858,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3114,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3249,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3075,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3371,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3589,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3523,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1295,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1197,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1343,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1022,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1072,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1130,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3022,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3166,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3186,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1505,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1469,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1627,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,2404,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,2445,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,2460,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1560,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1515,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1574,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,3681,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,3295,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,3346,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,3661,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,3516,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,3507,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,1716,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,1711,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,2074,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3413,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3269,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3343,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,3647,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,3777,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,3543,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,2525,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,2843,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,2628,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,1948,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,2016,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,1852,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,2112,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,2182,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,1869,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,726,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,709,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,657,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,1813,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,1984,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,1907,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,3604,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,3757,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,3515,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,809,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,786,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,863,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1084,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1112,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1089,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1133,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1239,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1106,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_3.json,1119,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_3.json,1093,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_3.json,1222,no-rar
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,2388,hybrid
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,2473,default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,2230,no-rar
