file_path,closure,dag_mode
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_7.json,1942,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_8.json,2642,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_8.json,3050,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_8.json,2779,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_2.json,1127,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_2.json,1201,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_2.json,961,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_7.json,1546,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_7.json,1679,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_7.json,1552,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_0.json,1631,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_0.json,1712,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_0.json,1642,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_7.json,1711,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_7.json,1496,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_7.json,1355,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_1.json,353,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_1.json,363,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_1.json,354,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_1.json,826,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_1.json,884,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_1.json,763,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_1.json,405,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_1.json,423,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_1.json,401,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_1.json,994,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_1.json,1222,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_1.json,1055,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_1.json,910,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_1.json,1007,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_1.json,833,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_0.json,1776,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_0.json,1874,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_0.json,1750,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_6.json,796,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_6.json,840,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_6.json,747,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_1.json,1437,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_1.json,1525,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_1.json,1659,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_8.json,1146,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_8.json,1296,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_8.json,1884,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_9.json,219,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_9.json,223,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_9.json,226,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_6.json,1741,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_6.json,1739,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_6.json,1693,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_9.json,1993,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_9.json,2108,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_9.json,1916,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_2.json,2385,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_2.json,2634,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_2.json,2378,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_5.json,1767,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_5.json,1862,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_5.json,1794,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_5.json,1075,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_5.json,1114,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_5.json,1064,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_4.json,1528,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_4.json,1838,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_4.json,1736,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_9.json,520,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_9.json,524,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_9.json,534,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_1.json,2787,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_1.json,2533,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_1.json,2955,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_2.json,1149,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_2.json,1117,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_2.json,1421,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_3.json,603,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_3.json,639,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_3.json,736,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_8.json,724,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_8.json,823,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_8.json,697,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_3.json,693,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_3.json,705,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_3.json,703,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_9.json,1744,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_9.json,1771,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_9.json,1866,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_9.json,1430,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_9.json,1494,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_9.json,1647,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_2.json,2070,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_2.json,2255,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_2.json,1870,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_6.json,2065,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_6.json,2783,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_6.json,2153,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_8.json,798,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_8.json,895,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_8.json,793,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_4.json,1103,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_4.json,953,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_4.json,868,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_6.json,1000,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_6.json,1093,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_6.json,1005,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_7.json,1563,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_7.json,1558,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_7.json,1441,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_4.json,937,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_4.json,963,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_4.json,935,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_6.json,811,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_6.json,775,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_6.json,684,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_9.json,1035,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_9.json,1022,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_9.json,997,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_5.json,1160,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_5.json,1224,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_5.json,1144,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_3.json,2091,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_3.json,2493,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_3.json,2443,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_4.json,1003,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_4.json,1041,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_4.json,1012,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_8.json,2148,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_8.json,2047,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_8.json,2030,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_2.json,1021,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_2.json,1046,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_2.json,934,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_5.json,898,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_5.json,868,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_5.json,993,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_2.json,1443,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_2.json,1487,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_2.json,1434,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_4.json,1556,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_4.json,1594,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_4.json,1527,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_6.json,1338,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_6.json,1691,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_6.json,1614,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_2.json,1405,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_2.json,1193,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_2.json,1266,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_0.json,1535,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_0.json,1466,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_0.json,1319,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_0.json,1044,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_0.json,1052,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_0.json,685,no-rar
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_3.json,1117,hybrid
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_3.json,1373,default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_3.json,1334,no-rar
