file_path,closure,dag_mode
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,963,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,862,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,753,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,786,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,743,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,856,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,876,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,847,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,727,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,753,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,780,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,962,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,1033,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,947,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,995,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,1023,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,996,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,981,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,1087,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,1029,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,461,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,467,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,454,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,103,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,105,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,101,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,685,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,686,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,636,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,590,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,579,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,592,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,625,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,587,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,574,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,145,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,149,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,149,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,848,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,938,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,876,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,961,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,1009,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,915,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,652,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,633,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,631,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,450,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,436,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,430,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,409,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,419,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,398,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,127,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,131,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,132,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,108,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,112,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,101,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,843,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,867,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,773,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,970,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,1018,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,881,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,103,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,112,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,101,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,536,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,554,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,565,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,207,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,197,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,207,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,123,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,125,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,129,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,244,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,247,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,253,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,567,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,555,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,525,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,1010,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,1013,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,1157,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,310,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,320,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,292,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,615,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,626,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,609,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,326,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,322,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,331,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,850,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,860,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,882,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,414,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,404,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,415,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,935,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,1013,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,986,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,286,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,290,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,296,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,526,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,520,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,521,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,206,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,210,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,194,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,532,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,557,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,539,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,450,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,450,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,471,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,132,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,135,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,127,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,314,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,315,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,307,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,418,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,442,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,444,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,110,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,106,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,104,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,301,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,313,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,302,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,324,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,346,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,321,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,211,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,213,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,210,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,788,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,817,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,791,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,613,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,678,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,640,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,615,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,621,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,627,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,910,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,939,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,878,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,191,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,195,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,187,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,246,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,244,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,238,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,1030,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,1062,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,1073,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,1011,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,1001,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,1002,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,522,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,516,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,522,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,814,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,824,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,859,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,648,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,662,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,618,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,522,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,562,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,541,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,118,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,120,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,120,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,596,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,599,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,595,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,645,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,647,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,632,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,351,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,360,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,345,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,798,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,794,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,771,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,537,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,533,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,531,no-rar
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,866,hybrid
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,922,default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,839,no-rar
