file_path,depth,swaps_trivial,depth_trivial,swaps_default,depth_default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_5.json,500,4061,2728,1124,1228
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_6.json,500,3769,2358,1042,1632
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_7.json,500,3238,2106,1465,1583
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_8.json,500,4508,2743,580,1249
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_9.json,500,4075,2515,1494,1475
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_0.json,600,4829,2887,1546,1753
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_1.json,600,4071,2619,1089,1727
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_2.json,600,5505,3368,1424,1674
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_3.json,600,4493,2944,1279,2028
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_4.json,600,4149,2749,935,1371
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_5.json,600,4988,3284,582,1266
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_6.json,600,5222,3135,1789,1701
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_7.json,600,4821,2921,1441,1654
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_8.json,600,4379,2770,927,1429
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_9.json,600,4550,2875,1068,1567
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_0.json,700,4993,3055,2138,2299
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_1.json,700,4734,3191,358,1177
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_2.json,700,5305,3466,840,1658
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_3.json,700,6154,3821,938,1705
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_4.json,700,5741,3724,973,1557
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_5.json,700,5101,3441,1302,1943
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_6.json,700,5443,3625,1127,2117
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_7.json,700,5596,3442,2015,2157
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_8.json,700,5633,3619,1381,2068
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_9.json,700,5137,3432,490,1409
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_0.json,800,5192,3464,2049,1986
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_1.json,800,7222,4469,1803,2444
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_2.json,800,6799,4386,2001,2490
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_3.json,800,4814,3714,1804,2552
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_4.json,800,5831,3810,1617,2347
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_5.json,800,4932,3731,1858,2189
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_6.json,800,7108,4102,2590,2518
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_7.json,800,5537,3482,1584,2005
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_8.json,800,5937,3957,1998,2323
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_9.json,800,5662,3779,2007,2413
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_0.json,900,7740,4907,1838,2426
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_1.json,900,6848,4524,2152,2441
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_2.json,900,6619,4141,2494,3267
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_3.json,900,6606,4565,1889,2853
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_4.json,900,6545,4466,1578,2334
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_5.json,900,7334,5003,2793,3113
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_6.json,900,7711,4828,1684,2607
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_7.json,900,7013,4555,675,1780
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_8.json,900,5929,4383,3599,3490
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_9.json,900,6977,4587,497,1821
