file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_2.json,800,30105,6340,4614,2123,2643,2891,3813,829,2255
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_0.json,700,26342,5203,4083,2327,2516,3454,3818,558,1393
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_6.json,800,30105,5613,4546,3080,3178,3213,4053,654,1883
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_0.json,800,30105,6589,4668,1919,2105,3458,4372,1489,2527
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_9.json,800,30105,4951,4265,1934,2350,3675,4597,955,1795
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_4.json,600,22579,4851,3582,1321,1593,3071,3442,344,1225
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_6.json,600,22579,5490,4118,1993,1958,2768,3257,507,1360
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_1.json,800,30105,7094,5137,2193,2565,3654,4352,613,1791
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_3.json,400,15053,4113,2840,803,909,1930,2257,274,869
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_1.json,700,26342,4346,3732,388,1173,2526,3176,241,1143
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_7.json,700,26342,7059,4789,2219,2307,3191,3694,212,1319
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_2.json,300,11290,3411,2103,1181,1087,1486,1741,308,758
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_8.json,700,26342,6928,4797,1976,2679,3081,3868,713,1797
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_6.json,500,18816,4950,3498,1473,1934,2886,2845,398,1274
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_3.json,800,30105,6367,5155,1817,2772,3489,4231,808,1853
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_0.json,400,15053,3749,2479,995,996,2591,2804,520,1346
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_2.json,400,15053,3814,2459,1698,1603,2201,2365,295,913
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_4.json,300,11290,2739,1854,1292,1131,1752,1810,105,609
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_5.json,300,11290,2755,1763,1432,1203,1459,1560,371,714
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_1.json,900,33868,6955,4935,2296,2808,4212,5110,917,2184
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_0.json,600,22579,5794,4142,1677,2012,2434,3061,467,1595
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_4.json,900,33868,7213,5565,1657,2462,3761,4590,422,1722
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_3.json,600,22579,5117,3973,1231,2166,2775,3503,437,1543
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_5.json,700,26342,6314,4352,1252,1850,3599,3998,206,1111
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_7.json,300,11290,3304,2222,847,769,1370,1582,463,736
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_1.json,400,15053,3459,2384,1107,1077,2250,2450,248,901
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_9.json,500,18816,5141,3645,1796,1838,2725,3048,339,1039
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_4.json,700,26342,6928,4816,1023,1634,3536,3969,618,1415
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_9.json,900,33868,7920,6041,531,1882,4299,5127,670,1951
