cycle,index,Qlosure,qmap,sabre,pytket,cirq
800,1,10.043651580810547,25.593486070632935,1.505101203918457,37.25125074386597,14.068631649017334
800,2,10.713269710540771,24.387098789215088,1.5020780563354492,35.75604605674744,14.340138912200928
800,3,9.9278724193573,25.636742115020752,1.526338815689087,37.41277313232422,13.422718524932861
800,4,11.250168085098267,28.554369926452637,2.8439016342163086,36.26578950881958,13.659895658493042
800,5,12.37202525138855,25.293736457824707,1.5433433055877686,30.071528434753418,15.930611610412598
800,6,10.553451776504517,24.44661808013916,1.5373291969299316,34.42643976211548,13.622373342514038
800,7,10.428041934967041,24.75693678855896,1.5405404567718506,34.311968088150024,13.726848840713501
800,8,10.297799348831177,25.289556741714478,1.5452625751495361,31.812425136566162,15.489144086837769
800,9,10.786170721054077,26.1590633392334,1.5129001140594482,35.32816815376282,13.984018325805664
900,0,10.169165134429932,29.507602214813232,1.7742512226104736,38.897271394729614,15.05201530456543
900,1,11.295522689819336,29.354992628097534,1.7731757164001465,39.724485635757446,18.94600200653076
900,2,11.155337572097778,25.291154146194458,1.4990322589874268,31.778891563415527,15.471892833709717
900,3,12.121585607528687,29.080442428588867,1.7950899600982666,36.94380831718445,17.16781210899353
900,4,14.323307275772095,28.931575298309326,1.778977632522583,38.56979322433472,17.01395344734192
900,6,13.15352487564087,30.150521516799927,1.7861557006835938,38.2105495929718,13.660151481628418
900,7,13.28283405303955,30.591674327850342,1.791701078414917,43.96521759033203,15.929651260375977
900,8,7.554946660995483,24.42232871055603,1.5027616024017334,31.10925316810608,14.782213687896729
900,9,8.243779182434082,23.89783215522766,1.5149872303009033,34.75216007232666,13.587546348571777
