file_path,depth,swaps_trivial,depth_trivial,swaps_default,depth_default
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_8.json,600,8930,4124,6576,3304
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_9.json,600,7550,3345,6316,3236
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_0.json,700,10098,4345,7702,3790
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_1.json,700,9216,4483,7217,3550
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_2.json,700,9613,4343,7296,3595
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_3.json,700,9423,4397,7862,3742
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_4.json,700,9641,4640,7931,3759
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_5.json,700,7893,4006,7215,3560
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_6.json,700,9415,4370,6986,3770
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_7.json,700,9860,4443,8021,3674
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_8.json,700,9350,4370,7849,4043
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_9.json,700,9845,4553,7794,3678
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_0.json,800,10509,5327,8434,4241
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_1.json,800,10489,4929,9432,4605
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_2.json,800,11148,5193,8603,4245
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_3.json,800,10793,5385,9198,4426
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_4.json,800,10588,4842,8857,4370
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_5.json,800,10596,4803,8949,4499
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_6.json,800,11404,5400,8485,4328
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_7.json,800,10538,5283,8983,4361
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_8.json,800,10838,5362,8807,4301
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_9.json,800,10505,5060,8470,4489
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_0.json,900,13829,6250,10128,4938
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_1.json,900,10526,5077,10135,5042
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_2.json,900,12000,5833,10007,4961
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_3.json,900,10132,4804,10144,4966
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_4.json,900,12914,6074,9658,4768
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_5.json,900,11698,5589,9503,4884
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_6.json,900,11046,5336,9668,4783
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_7.json,900,11779,5920,9783,4699
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_8.json,900,11473,5636,9979,4749
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_9.json,900,10798,5174,9502,4647
