cycle,index,Qlosure,qmap,sabre,pytket,cirq
300,3,7.005339860916138,11.802648305892944,0.6304051876068115,15.127346992492676,6.563997507095337
300,4,8.495271921157837,12.706371068954468,0.6207747459411621,17.028665781021118,5.923379182815552
300,5,6.211429834365845,12.300793409347534,0.6148998737335205,15.061694622039795,6.180472373962402
300,6,7.536121606826782,11.182734251022339,0.6202201843261719,17.701911687850952,5.976624965667725
300,7,6.229141473770142,11.410454988479614,0.6288273334503174,16.019703149795532,5.657174348831177
300,8,6.9588096141815186,11.269434452056885,0.620671272277832,14.577874898910522,5.682615756988525
300,9,7.741548299789429,12.056382417678833,0.6321756839752197,17.355328798294067,5.57622504234314
400,0,9.291033029556274,15.08069920539856,0.8160631656646729,19.18957805633545,7.5901031494140625
400,1,11.09011197090149,14.045623540878296,0.8293516635894775,19.903502702713013,8.103750705718994
400,2,8.244677066802979,14.051735401153564,0.8212637901306152,20.00793766975403,7.267192363739014
400,3,10.224715948104858,14.354791164398193,0.8362977504730225,21.713913917541504,8.013606309890747
400,4,7.784178972244263,15.77739405632019,0.8202576637268066,20.237262725830078,7.9584832191467285
400,5,8.659466028213501,15.017659187316895,0.8439695835113525,19.227830410003662,8.159315347671509
400,6,7.702523469924927,15.111412763595581,0.8092319965362549,20.62982177734375,7.447930097579956
400,7,8.122423648834229,14.205214500427246,0.8319766521453857,19.80290174484253,7.836456298828125
400,8,9.780042171478271,18.44994592666626,0.835484504699707,22.139636278152466,6.811366319656372
400,6,7.702523469924927,15.111412763595581,0.8092319965362549,20.62982177734375,7.447930097579956
500,0,8.753333330154419,19.435126543045044,1.0817584991455078,28.297404289245605,9.874776601791382
500,1,11.831781148910522,16.83915424346924,1.0867302417755127,27.64743208885193,9.431503057479858
500,2,10.73481035232544,21.44667935371399,1.0713081359863281,25.930289030075073,10.312315225601196
500,3,10.958645820617676,18.174676179885864,1.108442783355713,26.46745204925537,10.91227388381958
500,4,8.462463617324829,17.478495359420776,1.0791313648223877,23.147709369659424,11.133409261703491
500,5,9.512291193008423,17.554860830307007,1.1041784286499023,26.134084463119507,10.025553703308105
500,6,11.548647403717041,17.905787706375122,1.0827455520629883,27.302114486694336,10.648921489715576
500,7,10.814480304718018,16.787591218948364,1.1126010417938232,26.5353102684021,10.346866607666016
500,8,10.886954307556152,17.539090871810913,1.0861868858337402,24.326889991760254,9.369755744934082
500,9,9.641245365142822,16.603142976760864,1.083418846130371,26.697865962982178,10.171725273132324
600,0,10.191030025482178,22.802440881729126,1.2096025943756104,26.412378549575806,10.402357816696167
600,1,10.191129446029663,21.13147735595703,1.208972454071045,31.1424663066864,10.411493301391602
600,2,11.229825019836426,21.443875789642334,1.2013685703277588,28.85893416404724,11.298227071762085
600,3,7.683385133743286,20.94429039955139,2.31964111328125,30.73739504814148,11.412992477416992
600,4,11.142221689224243,21.83417272567749,1.2104370594024658,30.23594903945923,11.72002100944519
600,5,12.131462812423706,22.04889464378357,1.1947109699249268,30.8590407371521,10.952520608901978
600,6,12.097511529922485,21.220789670944214,1.2098016738891602,34.85942721366882,10.764097690582275
600,7,12.38391661643982,21.86563777923584,2.3339686393737793,31.016144514083862,11.474470853805542
600,8,13.252774238586426,20.048399925231934,1.199758529663086,36.068093061447144,11.134172439575195
600,9,10.952641487121582,21.434025049209595,1.199366569519043,29.989699602127075,10.270811319351196
700,0,10.677876710891724,22.990823984146118,1.4038991928100586,33.01824378967285,11.906165599822998
700,1,11.951044797897339,25.402182817459106,1.3901300430297852,35.916966915130615,12.39715313911438
700,2,15.120198965072632,23.980332612991333,2.6380326747894287,31.96746015548706,12.55936336517334
700,3,10.515750169754028,25.05378818511963,1.3871486186981201,33.97881770133972,11.923798561096191
700,4,10.757964849472046,25.97186040878296,2.708202600479126,35.17180395126343,11.943443536758423
700,5,11.245761394500732,26.27838897705078,1.4083001613616943,30.725974321365356,12.532528400421143
700,6,14.813888549804688,25.264097452163696,1.3860461711883545,37.04534149169922,11.99071216583252
700,7,10.46608853340149,26.92711043357849,1.404979944229126,32.89534020423889,10.837081670761108
700,8,12.303073406219482,23.723334550857544,1.388286828994751,38.21073937416077,11.838616847991943
700,9,11.894220113754272,23.65592646598816,1.4021539688110352,33.68334889411926,12.217974424362183
800,0,10.702783584594727,26.55469799041748,1.610654592514038,41.601200342178345,13.77910590171814
800,1,13.849477291107178,27.002906322479248,1.5914030075073242,42.39559626579285,13.512502193450928
800,2,15.944250345230103,27.433918476104736,3.0069379806518555,38.74603891372681,14.943576574325562
800,3,12.510026216506958,25.69466233253479,1.598034143447876,39.738051652908325,14.26981782913208
800,4,15.095314741134644,27.835333347320557,2.9805877208709717,43.793670654296875,13.951626062393188
800,5,14.930204153060913,30.968001127243042,1.6188340187072754,40.92768979072571,16.793150901794434
800,6,12.345837116241455,27.49287724494934,3.0639150142669678,39.72035622596741,15.501039743423462
800,7,11.454650402069092,27.6823148727417,1.6347670555114746,42.17050528526306,14.314058065414429
800,8,13.045709133148193,27.45204257965088,1.624664068222046,49.75617718696594,14.78209924697876
800,9,16.047709703445435,25.49165964126587,1.592961311340332,44.89286804199219,14.669268131256104
900,0,13.359511375427246,31.233936071395874,1.8234610557556152,44.16657257080078,15.323829650878906
900,1,13.822657346725464,30.442121505737305,1.8289012908935547,42.19038128852844,17.534955263137817
900,2,16.789817571640015,31.672847270965576,1.8171844482421875,45.944188356399536,17.16238260269165
900,3,14.213946342468262,32.18845176696777,1.7924225330352783,40.859742641448975,15.94174337387085
900,4,12.346118688583374,32.13032293319702,1.811276912689209,48.00715374946594,15.608869552612305
900,5,16.82533359527588,28.684368133544922,1.842625617980957,47.65642738342285,16.924351930618286
900,6,12.69993543624878,29.92062258720398,1.824035882949829,39.40881586074829,15.550951719284058
900,7,13.775779247283936,29.2339928150177,3.3684332370758057,48.08517932891846,15.895952224731445
900,8,14.767805337905884,31.688703298568726,1.8011984825134277,44.24130821228027,16.34815263748169
900,9,15.55218505859375,29.311031579971313,1.8004887104034424,40.860944986343384,16.59252905845642
