file_path,closure_swaps,closure_depth,initial_mapping_method
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_7.json,746,764,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,1616,1570,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,1520,1522,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,836,804,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,770,783,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_6.json,2194,2074,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_6.json,2464,2311,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,1421,1472,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,1565,1608,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_6.json,1834,1993,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_6.json,1984,1869,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_2.json,1690,1638,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_2.json,1644,1649,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_6.json,1098,1170,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_6.json,1274,1305,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,322,319,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,393,399,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_5.json,2329,2393,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_5.json,2390,2516,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_3.json,2342,2259,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_3.json,2217,2427,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,738,815,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,768,777,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_0.json,2471,2318,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_0.json,2408,2499,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,4037,3821,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,3540,3397,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_4.json,314,323,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_4.json,398,438,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,3756,3640,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,3844,3876,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,2258,2254,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,2470,2353,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,328,365,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,388,404,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_2.json,330,366,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_2.json,381,359,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_7.json,3291,3500,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_7.json,3125,3097,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_9.json,385,396,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_9.json,369,399,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,696,776,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,698,811,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,1812,1828,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,1706,1841,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_0.json,2088,2006,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_0.json,2065,2094,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_0.json,1501,1493,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_0.json,1488,1728,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_0.json,341,338,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_0.json,381,380,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_4.json,3271,3214,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_4.json,3225,3167,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_5.json,3648,3696,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_5.json,3469,3396,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_7.json,1837,1783,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_7.json,1566,1614,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,2578,2502,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,2429,2519,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,3254,3198,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,3165,3111,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,2799,2880,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,2914,2870,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,1532,1520,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,1669,1697,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,1210,1256,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,1214,1075,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,2374,2739,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,2559,2666,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,333,378,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,392,418,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,2082,2049,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,2140,2022,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,1503,1484,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,1547,1580,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,3354,3334,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,3826,3653,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,3128,3087,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,3412,3455,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3117,3418,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3313,3326,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,1781,1854,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,1845,1830,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,687,703,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,783,745,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,2918,2882,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,3047,2831,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1124,1137,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1242,1283,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,392,391,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,405,420,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,1633,1737,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,1682,1647,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,3657,3607,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,3465,3690,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3249,3368,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3255,3444,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3589,3636,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3206,3161,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1197,1172,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1080,1099,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1072,1133,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1238,1176,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3166,3105,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3212,3309,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1469,1580,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1662,1598,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,2445,2529,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,2611,2552,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1515,1498,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1588,1567,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,3295,3300,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,3390,3373,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,3516,3557,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,3417,3272,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,1711,1675,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,2048,1876,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3269,3233,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3281,3365,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,3777,3542,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,3610,3586,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,2843,2773,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,2884,2834,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,2016,1925,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,1971,2115,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,2182,2131,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,1994,2084,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,709,673,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,739,665,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,1984,1898,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,2084,2153,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,3757,3749,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,3791,3738,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,786,769,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,802,752,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1112,1106,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1148,1114,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1239,1154,SABRE_INIT
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1160,1176,CLOSURE_INIT
