file_path,closure_swaps,closure_depth,initial_mapping_method
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,768,1398,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,436,732,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,545,1054,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,419,701,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,594,1008,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,131,249,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,114,197,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,112,200,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,160,294,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,867,1514,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,1148,1753,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,1018,1691,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,1013,1779,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,112,232,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,149,255,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,554,926,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,809,1140,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,197,331,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,339,537,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,125,205,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,117,232,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,247,442,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,240,503,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,555,875,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,671,1313,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,1013,1677,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,1251,2692,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,320,543,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,393,803,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,626,1098,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,648,1330,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,322,536,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,463,626,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,860,1447,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,1116,2317,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,404,677,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,481,947,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,1013,1649,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,1253,2398,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,290,530,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,452,617,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,520,905,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,549,941,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,210,428,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,285,513,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,557,906,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,753,1045,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,450,818,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,549,1086,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,135,228,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,147,205,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,315,525,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,311,504,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,442,770,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,668,1072,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,106,182,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,156,225,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,313,540,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,457,750,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,346,518,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,480,786,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,213,361,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,321,632,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,817,1320,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,914,1499,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,678,1170,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,992,1585,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,621,1055,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,853,1526,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,939,1561,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,1110,1775,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,195,335,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,202,342,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,244,428,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,311,477,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,1062,1658,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,1105,1853,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,1001,1660,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,996,1655,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,516,849,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,665,1230,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,824,1514,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,1081,1678,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,662,1102,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,996,1557,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,562,954,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,897,1554,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,120,227,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,117,174,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,599,1045,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,606,1051,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,647,1036,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,879,1416,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,360,560,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,488,855,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,794,1255,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,1157,1553,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,533,915,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,747,1441,CLOSURE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,922,1572,SABRE_INIT
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,1054,1948,CLOSURE_INIT
