file_path,closure,sabre_swap_count,closure_time
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,938,1040,4.308303356170654
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_6.json,293,254,0.9905807971954346
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,1191,1216,5.283965110778809
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_4.json,412,483,1.5298199653625488
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,1085,1043,4.623713493347168
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,914,914,4.89444375038147
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,970,1025,4.398087024688721
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,829,894,4.587789297103882
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,894,955,4.211143493652344
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,947,995,5.207087755203247
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,1005,1111,5.483588933944702
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,1122,1159,5.663284540176392
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,447,517,1.948742151260376
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,109,118,0.40894389152526855
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,868,912,3.7405800819396973
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,692,742,2.8346192836761475
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,620,590,2.7068800926208496
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,153,171,0.513775110244751
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,1193,1278,5.692849397659302
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,1061,1053,4.536963939666748
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,786,824,3.4003679752349854
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,578,596,2.2642369270324707
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,481,466,1.9559102058410645
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,149,151,0.48310375213623047
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,171,187,0.5461976528167725
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,804,807,4.135832786560059
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,917,1059,4.797706127166748
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,127,148,0.4379723072052002
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,539,578,2.5161399841308594
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,248,269,0.94390869140625
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,172,210,0.5639233589172363
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,233,246,0.892120361328125
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,569,589,2.551743268966675
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,991,1068,5.592759609222412
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,324,389,1.3782575130462646
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,574,638,2.5112264156341553
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,410,444,1.5407028198242188
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,873,898,4.692307710647583
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,456,422,1.943809986114502
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,1031,1074,5.43465781211853
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,307,313,1.2857675552368164
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,532,579,2.1457905769348145
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,218,252,0.8765008449554443
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,523,551,2.396038055419922
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,454,460,1.9082176685333252
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,121,120,0.4316391944885254
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,434,462,1.6751043796539307
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,445,538,1.894038200378418
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,145,158,0.4657902717590332
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,405,399,1.544128179550171
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,429,441,1.60148024559021
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,268,275,0.9461753368377686
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,976,1023,4.447437047958374
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,912,849,3.7413330078125
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,897,956,3.7281901836395264
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,1034,1079,5.049000024795532
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,223,231,0.8652198314666748
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,243,285,0.8805713653564453
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,1307,1311,6.254845142364502
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,1211,1327,5.976607084274292
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,689,697,2.882080554962158
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,1104,1151,4.758955001831055
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,740,810,3.42457914352417
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,737,1027,2.960601806640625
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,131,151,0.47463202476501465
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,881,1010,3.813257932662964
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,789,907,3.459740161895752
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,400,381,1.5451698303222656
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,761,859,3.8793141841888428
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,599,707,2.608875274658203
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,1199,1234,5.678093671798706
