file_path,closure,sabre_swap_count,closure_time
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,1532,1521,0.7340798377990723
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,1210,1293,0.540642499923706
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,2374,2638,1.0893292427062988
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,333,350,0.17552733421325684
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,2082,2027,0.868798017501831
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,1503,1645,0.629824161529541
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,3354,3846,1.4615280628204346
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,3128,3573,1.274935245513916
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3117,3182,1.3262348175048828
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,1781,1871,0.7572219371795654
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,687,748,0.33066225051879883
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,2918,3193,1.1928136348724365
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1124,1139,0.5074155330657959
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,392,386,0.20801711082458496
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,1633,1871,0.7053813934326172
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,3657,3547,1.5648820400238037
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3249,3287,1.3357551097869873
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3589,3607,1.3752415180206299
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1197,1233,0.5082199573516846
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1072,1218,0.5359981060028076
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3166,3263,1.3412909507751465
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1469,1642,0.722898006439209
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,2445,2696,1.0228569507598877
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1515,1679,0.6541519165039062
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,3295,3554,1.432119369506836
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,3516,3667,1.4495301246643066
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,1711,1960,0.7554342746734619
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3269,3573,1.3631010055541992
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,3777,3887,1.6228139400482178
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,2843,2915,1.133049488067627
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,2016,1909,0.8953225612640381
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,2182,2208,0.8986983299255371
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,709,745,0.34869956970214844
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,1984,2093,0.8563120365142822
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,3757,4043,1.5093498229980469
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,786,841,0.3520646095275879
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1112,1187,0.49227452278137207
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1239,1117,0.5163173675537109
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_3.json,1093,1188,0.5268464088439941
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,2473,2502,1.0450873374938965
