file_path,closure,sabre_swap_count,closure_time
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,3083,3182,15.039166927337646
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,1839,1871,8.325462818145752
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,720,748,2.9107048511505127
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,2822,3193,13.105933904647827
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,1175,1139,4.939529895782471
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,430,386,1.652850866317749
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,1578,1871,6.953582048416138
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,3159,3547,15.947083473205566
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,3011,3287,14.601616621017456
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,3374,3607,16.37931776046753
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,1097,1233,4.655079126358032
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,1225,1218,5.092617511749268
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,3076,3263,15.007239818572998
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,1415,1642,6.272533893585205
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,2272,2696,10.505845069885254
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,1733,1679,7.277952432632446
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,3492,3554,17.45081853866577
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,3423,3667,17.03667163848877
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,1741,1960,8.095269918441772
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,3278,3573,15.539008617401123
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,3491,3887,17.41396713256836
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,2754,2915,12.826529741287231
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,1827,1909,8.228816509246826
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,1817,2208,8.304033041000366
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,717,745,2.934917688369751
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,1859,2093,8.558034658432007
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,3492,4043,17.193086862564087
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,789,841,3.337188243865967
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,1068,1187,4.546939373016357
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,1151,1117,4.776998996734619
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_3.json,1217,1188,5.061959743499756
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,2563,2502,11.491935968399048
