file_path,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_2.json,178,78,178,78,82,89,42,74
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_6.json,307,150,307,150,143,113,89,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_3.json,310,189,310,189,166,159,96,123
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_3.json,107,100,107,100,43,68,12,54
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_6.json,66,162,66,162,36,156,10,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_4.json,204,200,204,200,86,144,39,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_6.json,469,189,469,189,190,154,117,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_0.json,341,166,341,166,188,168,107,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.1D2_7.json,116,171,116,171,55,142,22,91
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_0.json,247,185,247,185,100,147,60,87
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_3.json,140,126,140,126,51,87,13,59
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_0.json,97,85,97,85,40,69,15,50
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_7.json,281,187,281,187,130,153,84,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_0.json,348,212,348,212,121,140,78,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_3.json,335,173,335,173,115,111,69,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_4.json,187,123,187,123,87,110,42,69
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_7.json,211,141,211,141,86,122,39,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_7.json,201,147,201,147,75,85,40,61
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_6.json,200,120,200,120,65,76,40,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_3.json,292,154,292,154,153,115,97,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_9.json,116,138,116,138,57,131,19,63
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_1.json,416,213,416,213,181,142,94,129
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_9.json,141,95,141,95,73,72,36,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_8.json,252,221,252,221,119,164,71,115
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_7.json,320,152,320,152,172,129,100,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_8.json,183,183,183,183,74,131,46,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_3.json,266,198,266,198,136,170,62,125
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_8.json,251,142,251,142,111,115,75,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_3.json,199,118,199,118,75,74,25,54
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_9.json,436,194,436,194,217,167,114,129
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_3.json,247,157,247,157,104,114,51,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_3.json,84,124,84,124,44,127,26,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_9.json,379,197,379,197,137,118,59,69
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_2.json,432,252,432,252,169,173,128,131
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_6.json,84,81,84,81,35,61,14,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_1.json,169,150,169,150,90,145,40,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_0.json,163,99,163,99,71,68,35,54
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_9.json,162,116,162,116,68,77,57,85
