file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_2.json,600,8520,2793,2573,2205,2414,1258,1966,951,1738
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,500,7100,2772,2352,1874,1903,1160,1725,711,1418
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_5.json,700,9940,3130,2991,2623,2721,1451,2309,1215,2186
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_6.json,300,4260,1534,1306,1010,1098,633,933,504,848
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,800,11360,3678,3416,3399,3448,1581,2562,1537,2526
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_6.json,500,7100,2295,1890,1689,1859,1026,1589,593,1246
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,800,11360,3596,3477,2954,3106,1915,2664,1468,2658
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,700,9940,2997,2846,2906,2849,1355,2294,1057,2024
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_0.json,100,1420,635,444,348,391,245,333,152,284
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,500,7100,2602,2309,1620,1779,1181,1668,927,1670
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_6.json,600,8520,2623,2484,2361,2429,1278,2000,911,1685
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,500,7100,2073,2091,2162,2103,1186,1621,906,1581
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_2.json,400,5680,1920,1724,1404,1480,878,1239,701,1168
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_7.json,300,4260,1375,1211,1077,1054,582,925,440,801
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_3.json,600,8520,2865,2666,2065,2143,1335,2150,1062,1931
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_2.json,700,9940,3054,3015,2478,2664,1376,2262,1247,2184
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_3.json,300,4260,1510,1261,1033,1004,642,953,493,807
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_5.json,900,12780,4251,3940,3546,3702,1680,2736,1804,2962
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,800,11360,3638,3591,2832,3076,1736,2694,1551,2627
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_6.json,900,12780,4149,3810,3521,3607,1781,2759,1533,2745
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_3.json,700,9940,3114,2993,2656,2728,1500,2319,1323,2314
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,800,11360,3419,3393,3171,3081,1738,2707,1506,2550
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_9.json,100,1420,559,451,395,383,243,319,173,319
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_4.json,300,4260,1412,1170,1096,1082,572,935,631,981
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_0.json,400,5680,1983,1700,1496,1551,763,1200,519,1035
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_7.json,800,11360,3925,3464,3189,3399,1667,2575,1069,2074
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,600,8520,2402,2385,2305,2429,1545,2173,1095,1841
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_4.json,100,1420,589,481,309,327,230,356,154,275
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_0.json,500,7100,2251,2146,1854,2039,1184,1781,823,1465
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,500,7100,2513,2214,1944,1897,1011,1570,599,1174
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,900,12780,3924,3933,3448,3610,1827,2840,1327,2458
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_5.json,600,8520,2507,2573,2641,2642,1247,1978,1052,1783
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_8.json,200,2840,1117,938,797,780,484,691,399,629
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_7.json,400,5680,1988,1729,1656,1591,908,1348,673,1143
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_8.json,500,7100,2200,2065,2003,2015,1072,1663,699,1379
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_5.json,200,2840,949,782,601,666,482,670,306,554
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,900,12780,4025,3969,3357,3490,2063,3035,1553,2631
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,600,8520,2624,2561,2387,2620,1527,2266,1112,1873
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_9.json,700,9940,3188,3051,2817,2897,1450,2227,946,1800
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_0.json,600,8520,2631,2589,2125,2280,1229,1932,1034,1815
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_2.json,100,1420,587,506,359,361,237,359,167,313
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_4.json,800,11360,3432,3503,3123,3347,1853,2784,1141,2127
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,800,11360,3521,3444,2988,3519,1852,2656,1170,2248
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_8.json,100,1420,649,460,383,375,266,396,182,291
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,300,4260,1442,1252,1144,1206,640,944,383,748
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_1.json,200,2840,901,868,762,752,478,629,360,591
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,200,2840,1132,1006,698,773,542,819,346,563
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,100,1420,548,441,311,327,238,338,168,283
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,900,12780,3690,3429,3295,3445,1748,2733,1255,2298
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,700,9940,3616,3185,2920,2910,1616,2435,983,1915
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,400,5680,1946,1699,1521,1542,776,1181,814,1347
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,800,11360,3706,3471,3256,3519,1636,2489,1251,2221
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,500,7100,2363,2361,1898,1935,1042,1658,930,1593
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,300,4260,1609,1328,1084,1141,653,928,429,872
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,200,2840,1183,955,696,715,429,629,329,591
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,100,1420,592,494,323,350,254,338,214,373
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,600,8520,2608,2570,2044,2132,1259,1992,1038,1662
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,300,4260,1446,1257,1061,1167,697,1040,509,889
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_6.json,700,9940,2840,2933,2791,2858,1465,2251,1129,1980
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_0.json,800,11360,3588,3671,2909,2910,1823,2715,1448,2571
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,300,4260,1607,1424,1007,1074,675,994,549,901
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,400,5680,1752,1572,1423,1616,888,1403,536,1023
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_4.json,600,8520,2944,2662,2348,2433,1249,1900,1126,1848
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_2.json,200,2840,1118,917,799,786,546,691,356,581
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,400,5680,1843,1676,1592,1621,875,1305,629,1165
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,500,7100,2277,2193,1678,1783,1082,1697,652,1344
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,900,12780,3850,4170,3474,3610,1884,2905,1636,2706
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,400,5680,1665,1626,1517,1553,849,1333,532,1061
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,900,12780,3977,3941,3473,3550,2043,3105,1288,2446
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_5.json,300,4260,1538,1454,1125,1133,725,1022,429,813
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_8.json,300,4260,1638,1360,1139,1194,793,1143,572,1000
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,500,7100,2462,2197,2193,2083,1023,1641,671,1276
