file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_1.json,200,2840,1529,1400,1522,1294,558,991,478,964
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,200,2840,1315,1246,1271,1186,588,994,608,996
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,100,1420,813,656,1033,718,303,498,267,478
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,900,12780,5754,5353,5810,5338,2422,4280,2243,4263
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,700,9940,error,error,4956,4353,1859,3390,1888,3405
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,400,5680,error,error,2717,2364,1125,1871,989,1849
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,800,11360,error,error,5719,4913,2056,3772,1914,3710
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,500,7100,error,error,3459,2943,1356,2322,1257,2255
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,300,4260,1954,1886,2198,1916,872,1423,739,1400
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,200,2840,error,error,1446,1297,688,1058,495,987
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,100,1420,723,647,878,674,301,476,300,492
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,600,8520,3673,3427,4188,3565,1484,2722,1566,2777
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,300,4260,error,error,1981,1851,760,1420,704,1419
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_6.json,700,9940,error,error,4645,4143,1910,3342,1720,3245
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_0.json,800,11360,4966,4726,5470,4838,2217,3835,2066,3810
