file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_1.json,200,2840,996,941,945,947,351,598,375,687
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,200,2840,1165,1049,976,1050,533,739,398,798
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,100,1420,648,527,430,448,186,320,363,445
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,900,12780,4146,4266,3501,4036,1843,3224,1579,2957
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,700,9940,2898,3049,2601,3112,1193,2236,1177,2197
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,400,5680,1973,1887,1728,1848,823,1411,645,1253
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,800,11360,3295,3687,3662,3819,1655,2788,1420,2563
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,500,7100,2072,2223,2319,2365,981,1676,878,1744
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,300,4260,1502,1504,1373,1425,629,1040,583,1074
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,200,2840,1182,1079,837,985,436,710,409,741
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,100,1420,579,498,438,447,249,417,219,375
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,600,8520,3056,3081,2338,2583,1028,1871,1168,2126
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,300,4260,1690,1641,1343,1470,750,1220,620,1002
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_6.json,700,9940,3542,3441,2781,2998,1325,2394,1434,2510
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_0.json,800,11360,3201,3499,3237,3637,1540,2877,1560,2767
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,300,4260,1477,1494,1207,1332,597,1024,577,1121
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,400,5680,1869,1938,1716,1927,933,1474,916,1593
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_4.json,600,8520,2735,2894,2073,2423,1190,2086,997,1909
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_2.json,200,2840,925,949,811,874,432,675,492,746
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,400,5680,2110,2127,1702,1941,781,1334,662,1304
