file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_2.json,300,4260,1864,1212,1864,1212,1102,1043,1102,1043
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_1.json,200,2840,1590,1053,1590,1053,713,698,713,698
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_9.json,200,2840,1498,967,1498,967,673,631,673,631
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_1.json,100,1420,802,533,802,533,336,339,336,339
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,900,12780,5472,3697,5472,3697,3033,3098,3033,3098
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,700,9940,4183,2985,4183,2985,2386,2365,2386,2365
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,400,5680,2616,1703,2616,1703,1390,1457,1390,1457
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,800,11360,5000,3516,5000,3516,2664,2744,2664,2744
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,500,7100,3338,2133,3338,2133,1746,1620,1746,1620
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_9.json,300,4260,1840,1254,1840,1254,963,913,963,913
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_3.json,200,2840,1475,917,1475,917,668,632,668,632
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_7.json,100,1420,791,542,791,542,381,374,381,374
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,600,8520,4003,2655,4003,2655,1885,1807,1885,1807
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_0.json,300,4260,1932,1327,1932,1327,1004,951,1004,951
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_6.json,700,9940,4586,3123,4586,3123,2156,2256,2156,2256
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_0.json,800,11360,5216,3655,5216,3655,2602,2469,2602,2469
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,300,4260,2007,1367,2007,1367,962,927,962,927
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,400,5680,2607,1704,2607,1704,1378,1355,1378,1355
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_4.json,600,8520,3559,2397,3559,2397,2012,1849,2012,1849
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_2.json,200,2840,1356,884,1356,884,656,591,656,591
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,400,5680,2396,1661,2396,1661,1404,1414,1404,1414
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,500,7100,3024,2085,3024,2085,1487,1491,1487,1491
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,900,12780,5884,4034,5884,4034,2973,2969,2973,2969
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,400,5680,2393,1602,2393,1602,1419,1406,1419,1406
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,900,12780,5333,3692,5333,3692,2907,2974,2907,2974
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_5.json,300,4260,1929,1260,1929,1260,1142,1028,1142,1028
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_8.json,300,4260,1842,1177,1842,1177,1096,1097,1096,1097
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,500,7100,3121,2175,3121,2175,1619,1627,1619,1627
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,600,8520,3841,2540,3841,2540,2074,1961,2074,1961
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,900,12780,5440,3872,5440,3872,3094,3075,3094,3075
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,700,9940,4365,3014,4365,3014,2252,2359,2252,2359
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,200,2840,1366,883,1366,883,677,670,677,670
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,400,5680,2506,1614,2506,1614,1269,1308,1269,1308
