file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_4.json,500,28755,14505,5668,15356,6084,6802,3896,7535,4321
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_5.json,500,28755,18298,7236,15715,6457,7373,4124,8100,4350
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_6.json,500,28755,14581,5796,17923,7109,7792,4272,7759,4157
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_7.json,500,28755,16148,6739,19214,7123,6317,3781,8018,4066
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_8.json,500,28755,17527,7249,14502,5681,6981,3911,9298,5040
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_9.json,500,28755,15156,6025,16402,6422,6938,3788,11045,5554
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_0.json,600,34506,16634,6423,21927,8417,8236,4632,9674,4945
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_1.json,600,34506,21068,8065,16960,6662,8455,4680,10350,5593
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_2.json,600,34506,19232,7484,21150,8121,7495,4418,8445,4824
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_3.json,600,34506,21257,8474,21883,8672,7265,4296,8947,5044
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_4.json,600,34506,16281,6604,17004,6723,8315,4817,9106,5082
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_5.json,600,34506,18415,7337,16912,6594,9259,5220,10191,5592
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_6.json,600,34506,19309,7821,18320,7275,7541,4580,8783,4713
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_7.json,600,34506,16511,7036,timeout,timeout,8916,5167,9706,5575
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_8.json,600,34506,19573,7876,18473,6987,10098,5336,9123,5128
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_9.json,600,34506,18011,7347,21768,8402,9959,5374,13401,6477
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_0.json,700,40257,20171,8223,19864,7833,9253,5031,10283,5605
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_1.json,700,40257,timeout,timeout,23067,8989,10588,5748,10607,5996
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_2.json,700,40257,25336,10189,19467,7530,9614,5373,11791,6470
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_3.json,700,40257,23457,9084,25991,9976,11360,6179,11494,6460
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_4.json,700,40257,20827,8027,28756,10903,8745,5173,14862,7673
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_5.json,700,40257,23990,9412,21950,8629,timeout,timeout,10613,5681
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_6.json,700,40257,22545,9247,24600,9600,10351,6056,14009,7338
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_7.json,700,40257,20965,8779,23625,8863,9091,4897,13768,7411
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_8.json,700,40257,22147,9001,26953,10353,8972,5179,13628,7189
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_9.json,700,40257,24515,9850,24448,9739,9873,5475,10666,6166
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_0.json,800,46008,22418,8805,27371,10400,10265,5817,12795,6913
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_1.json,800,46008,27317,10895,24171,9574,11794,6638,14054,7714
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_2.json,800,46008,23855,9840,22466,9032,9593,5314,11806,6536
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_3.json,800,46008,24193,9642,27988,11019,11583,6445,11496,6583
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_4.json,800,46008,22603,9225,23289,9507,11913,7012,12463,7109
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_5.json,800,46008,27835,10946,23159,9375,10234,6173,15981,8353
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_6.json,800,46008,24908,10060,23981,9646,12263,7030,15389,7973
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_7.json,800,46008,21659,8584,26352,10458,10858,6009,12051,6630
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_8.json,800,46008,23338,9322,23129,9261,12229,6723,12311,6709
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_9.json,800,46008,timeout,timeout,25502,10084,12535,7463,15134,8205
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_0.json,900,51759,28519,11166,25485,9702,12506,7115,13029,7253
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_1.json,900,51759,28181,11652,timeout,timeout,12588,6731,13711,7591
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_2.json,900,51759,26763,10766,27069,10480,11716,6485,13004,7442
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_3.json,900,51759,25468,10723,26947,10975,10773,6022,14308,8187
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_4.json,900,51759,27232,10545,31492,12368,11690,6659,13553,7789
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_5.json,900,51759,26399,10525,24701,10062,11494,6477,13383,7457
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_6.json,900,51759,timeout,timeout,25729,10162,11696,6529,12521,6943
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_7.json,900,51759,32246,13010,32551,12792,11003,6154,12982,7270
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_8.json,900,51759,28500,11858,28697,11768,12423,7074,16814,8812
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_9.json,900,51759,26152,10366,28840,11454,14689,8083,13419,7414
