file_path,depth,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_8.json,200,6179,1608,4596,1226,2988,1170,2258,927
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_9.json,200,5996,1591,4406,1143,2941,1169,2305,928
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_0.json,300,8929,2535,6611,1789,3878,1645,3456,1323
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_1.json,300,9004,2617,7322,1986,4148,1670,3514,1409
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_2.json,300,8338,2345,7034,1901,4446,1772,3463,1404
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_3.json,300,7621,2273,6611,1796,4141,1581,3340,1335
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_4.json,300,9193,2464,6804,1702,4341,1701,3403,1295
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_5.json,300,9307,2489,6966,1786,4665,1843,3358,1317
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_6.json,300,7727,2062,7107,1872,4326,1776,3371,1300
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_7.json,300,7195,1973,6745,1800,4186,1722,3377,1404
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_8.json,300,8989,2411,7128,1989,4006,1522,3470,1340
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_9.json,300,7808,2100,7207,1938,4008,1576,3380,1369
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_0.json,400,11981,3302,9415,2631,5193,2053,4567,1876
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_1.json,400,10423,2769,9026,2453,5865,2312,4356,1812
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_2.json,400,11667,3094,9473,2563,5916,2266,4693,1986
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_3.json,400,11867,3185,8919,2429,4943,2021,4604,1798
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_4.json,400,12023,3337,9257,2460,5563,2147,4627,1966
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_5.json,400,12522,3426,9187,2549,5814,2190,4565,1922
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_6.json,400,12332,3541,9442,2628,5487,2256,4530,1847
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_7.json,400,12116,3341,9054,2415,6127,2716,4482,1866
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_8.json,400,10455,2788,9449,2596,6097,2495,4561,1783
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_9.json,400,11909,3290,9466,2660,4837,1939,4628,1927
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_0.json,500,12066,3333,12020,3308,6162,2574,5730,2208
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_1.json,500,15141,4214,11210,3123,5894,2359,5658,2246
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_2.json,500,14610,4235,11296,3254,5948,2442,5887,2367
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_3.json,500,14702,4072,11365,3211,6299,2518,5454,2289
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_4.json,500,15033,4214,11040,3139,6717,2863,5630,2450
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_5.json,500,15311,4240,11590,3278,6924,2913,5763,2288
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_6.json,500,15542,4225,11540,3246,6762,2839,5466,2226
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_7.json,500,14529,4193,11289,3056,6871,2957,5706,2277
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_8.json,500,14447,3967,11452,3325,6541,2657,5769,2407
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_9.json,500,14901,4426,12303,3322,6386,2512,5483,2221
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_0.json,600,15049,4218,14211,4037,7899,3166,6879,2763
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_1.json,600,14095,3991,13382,3716,7618,3025,6758,2851
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_2.json,600,17427,5110,14123,4046,8231,3160,6717,2900
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_3.json,600,14011,3918,13667,3886,7194,2985,6787,3009
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_4.json,600,14739,4128,13705,3826,9211,3726,6972,2804
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_5.json,600,16871,5118,13349,3898,7616,3106,6585,2821
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_6.json,600,14171,3983,13828,3835,7370,3194,6928,2815
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_7.json,600,15075,4060,13557,3865,8849,3998,6705,2711
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_8.json,600,17684,4992,13822,3932,8702,3517,6878,2969
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_9.json,600,17814,5185,13868,3961,7116,2824,6753,2829
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_0.json,700,17056,4918,15547,4658,8277,3469,7833,3328
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_1.json,700,19549,5529,15088,4358,8956,3674,7916,3313
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_2.json,700,19877,5755,16511,4752,9319,3907,7898,3261
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_3.json,700,17108,4822,15911,4325,8639,3444,7799,3172
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_4.json,700,15843,4726,16056,4564,8329,3550,7926,3148
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_5.json,700,18091,5019,16428,4642,8798,3658,7955,3211
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_6.json,700,16797,4682,16493,4617,8959,3726,8226,3428
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_7.json,700,19833,5573,16069,4498,9178,4007,8011,3376
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_8.json,700,17088,4736,15893,4505,8785,3627,8276,3353
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_9.json,700,20301,6048,16489,4753,9677,4089,8064,3367
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_0.json,800,19299,5275,17807,5054,9670,3939,9027,3891
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_1.json,800,18434,5210,18215,5274,9789,3988,8954,3585
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_2.json,800,23259,6929,18598,5340,9959,4173,9113,3895
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_3.json,800,19051,5630,18886,5423,9584,4027,9327,3732
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_4.json,800,21867,5940,18457,5212,10605,4525,9145,3801
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_5.json,800,23053,6750,18036,5354,9629,4027,9155,3936
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_6.json,800,22519,6627,18543,5327,9495,3840,8923,3684
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_7.json,800,23479,6492,17937,5209,9448,3745,9197,3865
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_8.json,800,18457,5313,18708,5318,10273,4252,9813,4075
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_9.json,800,23267,6773,18146,5199,11767,5113,9262,4033
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_0.json,900,25641,7534,20443,5962,11403,4880,10567,4309
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_1.json,900,21234,5936,20659,5689,13070,5646,10544,4360
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_2.json,900,25565,7765,20267,5797,11184,4745,10347,4372
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_3.json,900,23723,6824,20107,5915,13861,5982,10305,4435
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_4.json,900,22890,6691,21320,6106,11866,4726,10198,4397
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_5.json,900,20969,6010,21062,6050,10785,4410,10339,4390
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_6.json,900,22506,6458,20878,5997,13292,5920,10412,4310
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_7.json,900,20969,6273,21004,5954,13091,5911,10352,4392
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_8.json,900,25615,7467,20184,5877,12510,5095,10463,4421
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_9.json,900,25473,7019,20742,5839,10588,4473,10298,4272
